Temperature (C),Humidity,month
3.833333333,0.93,1
3.866666667,0.99,1
3.866666667,0.92,1
3.883333333,0.93,1
3.866666667,0.92,1
3.938888889,0.92,1
3.838888889,0.93,1
2.827777778,1,1
3.288888889,0.96,1
2.727777778,0.93,1
2.294444444,0.96,1
1.805555556,0.99,1
2.272222222,0.96,1
2.827777778,0.96,1
2.827777778,0.96,1
2.772222222,0.96,1
2.755555556,0.96,1
2.755555556,0.96,1
2.761111111,0.96,1
2.733333333,0.96,1
2.733333333,0.96,1
2.7,0.95,1
2.272222222,0.92,1
2.272222222,0.92,1
2.316666667,0.93,1
2.805555556,0.89,1
2.755555556,0.9,1
2.305555556,0.93,1
2.222222222,0.92,1
2.222222222,1,1
2.255555556,0.93,1
2.222222222,1,1
2.222222222,0.96,1
2.733333333,0.93,1
2.733333333,0.92,1
2.733333333,0.96,1
0.294444444,0.96,1
1.644444444,1,1
0.527777778,1,1
1.177777778,0.99,1
1.083333333,0.92,1
1.083333333,0.92,1
1.05,0.99,1
2.127777778,0.92,1
1.155555556,0.99,1
1.188888889,0.99,1
2.222222222,0.92,1
2.244444444,0.86,1
2.227777778,0.92,1
2.266666667,0.85,1
1.711111111,0.89,1
1.238888889,0.86,1
0.088888889,0.92,1
0.116666667,0.92,1
-0.727777778,0.92,1
-1.016666667,0.99,1
-0.533333333,0.92,1
-0.033333333,0.93,1
-0.044444444,0.92,1
-0.044444444,0.96,1
-4.094444444,0.96,1
-0.65,0.96,1
-1.161111111,0.96,1
-1.95,0.96,1
-2.861111111,0.96,1
-2.811111111,0.92,1
-3.477777778,0.93,1
-3.755555556,0.99,1
-1.161111111,0.92,1
0.044444444,0.85,1
2.083333333,0.73,1
2.683333333,0.76,1
2.305555556,0.78,1
2.288888889,0.72,1
2.238888889,0.72,1
1.194444444,0.71,1
-1.138888889,0.82,1
-1.183333333,0.82,1
-2.061111111,0.88,1
-2.222222222,0.88,1
-2.755555556,0.86,1
-2.316666667,0.88,1
-3.866666667,0.92,1
-4.933333333,0.96,1
-1.277777778,0.81,1
-4.488888889,0.95,1
-4.555555556,0.92,1
-5.094444444,0.96,1
-5.138888889,0.92,1
-6.205555556,0.92,1
-6.044444444,0.92,1
-5.138888889,0.92,1
-2.883333333,0.85,1
-1.205555556,0.76,1
0.05,0.69,1
1.211111111,0.64,1
2.25,0.51,1
2.294444444,0.45,1
2.294444444,0.59,1
1.25,0.62,1
-0.072222222,0.69,1
-1.155555556,0.81,1
-1.222222222,0.87,1
-1.222222222,0.88,1
-0.688888889,0.84,1
-1.111111111,0.83,1
-1.277777778,0.82,1
17.77777778,0.9,6
16.68888889,0.93,6
17.21666667,0.96,7
15.65,0.96,7
15.62777778,0.96,7
16.22222222,0.93,7
17.22222222,0.93,7
17.25,0.9,7
18.02222222,0.89,7
17.96666667,0.96,7
17.96666667,0.96,7
20.03333333,0.86,7
20.09444444,0.86,7
19.1,0.89,7
20.26666667,0.83,7
22.20555556,0.76,7
22.2,0.74,7
22.16666667,0.76,7
22.2,0.76,7
22.06666667,0.77,7
21,0.87,7
19.95555556,0.87,7
19.4,0.93,7
19.77777778,0.9,7
16.71666667,0.93,7
17.17777778,0.9,7
17.61111111,0.93,7
15.09444444,0.96,7
14.00555556,0.96,7
14.2,0.95,7
16.09444444,1,7
21.90555556,0.77,7
22.54444444,0.72,7
25.97222222,0.51,7
27.15555556,0.45,7
27.73333333,0.49,7
28.86666667,0.41,7
29.90555556,0.38,7
30.80555556,0.36,7
31.06666667,0.36,7
32.03333333,0.34,7
30.86111111,0.36,7
30.92777778,0.35,7
28.91111111,0.44,7
26.33888889,0.57,7
22.87222222,0.73,7
22.25,0.76,7
20.88333333,0.83,7
19.42222222,0.9,7
18.38333333,0.9,7
18.5,0.92,7
17.24444444,0.93,7
17.29444444,0.93,7
16.61111111,0.96,7
18.8,0.93,7
22.06666667,0.77,7
22.80555556,0.74,7
25.07222222,0.64,7
27.26666667,0.56,7
27.81111111,0.55,7
28.95555556,0.46,7
30.04444444,0.37,7
30.9,0.41,7
30.11666667,0.37,7
31.08333333,0.33,7
30.94444444,0.34,7
29.04444444,0.43,7
28.89444444,0.41,7
27.25,0.51,7
23.81666667,0.63,7
22.71111111,0.67,7
21.33333333,0.78,7
19.44444444,0.87,7
18.89444444,0.9,7
18.46111111,0.88,7
18.24444444,0.91,7
17.22222222,0.9,7
15.97777778,0.94,7
17.82777778,0.97,7
21.02222222,0.8,7
24.56666667,0.64,7
27.06111111,0.49,7
27.75555556,0.47,7
29.61111111,0.42,7
28.96111111,0.43,7
30,0.35,7
30.98333333,0.33,7
31.93333333,0.31,7
29.97222222,0.37,7
27.27777778,0.51,7
27.49444444,0.47,7
27.00555556,0.55,7
24.09444444,0.66,7
22.17222222,0.74,7
21.59444444,0.76,7
21.03888889,0.76,7
20.41666667,0.74,7
19.37222222,0.79,7
18.02222222,0.95,7
17.77777778,0.9,7
18.26666667,0.9,7
17.16666667,0.93,7
17.71111111,0.97,7
19.86111111,0.84,7
21.92222222,0.75,7
23.77222222,0.63,7
25.92777778,0.59,7
26.15555556,0.59,7
27.24444444,0.54,7
28.81666667,0.44,7
29.82777778,0.41,7
30.95,0.36,7
30.97222222,0.36,7
30.57777778,0.36,7
29.86111111,0.36,7
28.66111111,0.4,7
22.99444444,0.7,7
22.26666667,0.81,7
21.16111111,0.79,7
20.41666667,0.85,7
18.91666667,0.93,7
18.40555556,0.96,7
19.84444444,0.86,7
17.22222222,0.97,7
17.29444444,0.96,7
16.48333333,0.96,7
17.32222222,0.93,7
19.98333333,0.93,7
22.52777778,0.79,7
24.93333333,0.69,7
27.15555556,0.56,7
28.66111111,0.47,7
28.81666667,0.46,7
30.95,0.39,7
29.78333333,0.44,7
30.99444444,0.41,7
31.01666667,0.39,7
30.83888889,0.37,7
29.90555556,0.41,7
28.79444444,0.44,7
24.98888889,0.59,7
22.28888889,0.76,7
21.75555556,0.76,7
20.82222222,0.8,7
20.04444444,0.81,7
19.51111111,0.87,7
18.16111111,0.75,7
19.48888889,0.9,7
20.51111111,0.78,7
20.32222222,0.8,7
20.99444444,0.74,7
21.06666667,0.69,7
22.45,0.56,7
22.73333333,0.58,7
24.88333333,0.46,7
25.80555556,0.44,7
26.03888889,0.4,7
27.12777778,0.4,7
26.17777778,0.42,7
27.71111111,0.35,7
27.15,0.33,7
26.14444444,0.37,7
25.02222222,0.39,7
25.02222222,0.36,7
22.92222222,0.48,7
22.08333333,0.49,7
21.99444444,0.41,7
20.78333333,0.5,7
19.28333333,0.53,7
18.17777778,0.7,7
16.40555556,0.72,7
17.03888889,0.72,7
16.98888889,0.66,7
16.06666667,0.67,7
17.03888889,0.64,7
17.68888889,0.65,7
20.62777778,0.5,7
22.08333333,0.43,7
22.71111111,0.38,7
22.33333333,0.36,7
22.75555556,0.38,7
24.88333333,0.32,7
23.95,0.32,7
24.90555556,0.31,7
24.42222222,0.3,7
23.93888889,0.34,7
22.8,0.34,7
21.25,0.38,7
20.13333333,0.42,7
18.88888889,0.48,7
18.79444444,0.46,7
18.47222222,0.51,7
17.57777778,0.56,7
16.51666667,0.72,7
13.34444444,0.84,7
15.75,0.68,7
15.26666667,0.68,7
15.39444444,0.68,7
13.73888889,0.73,7
14.92222222,0.68,7
17.78333333,0.61,7
22.06666667,0.44,7
22.66111111,0.38,7
24.63333333,0.34,7
25.95,0.29,7
26.01666667,0.29,7
25.90555556,0.29,7
27.08333333,0.27,7
26.06666667,0.28,7
25.97777778,0.29,7
25.02222222,0.3,7
23.95555556,0.34,7
21.51666667,0.42,7
17.89444444,0.56,7
16.66666667,0.7,7
14.83333333,0.76,7
14.4,0.83,7
12.82777778,0.86,7
15.61111111,0.8,7
12.71111111,0.86,7
12.15555556,0.86,7
14.11111111,0.79,7
15.78888889,0.76,7
17.6,0.71,7
20.69444444,0.58,7
22.75555556,0.51,7
26.06111111,0.31,7
25.9,0.32,7
27.2,0.29,7
27.2,0.29,7
27.65,0.29,7
27.77777778,0.28,7
27.85,0.28,7
27.87222222,0.29,7
27.77777778,0.31,7
27.24444444,0.32,7
24.29444444,0.44,7
20.16111111,0.61,7
18.43333333,0.68,7
16.71666667,0.77,7
16.33333333,0.8,7
16.26666667,0.81,7
17.11666667,0.86,7
15.10555556,0.8,7
14.6,0.89,7
14.71111111,0.89,7
16.05555556,0.81,7
18.76666667,0.74,7
22.69444444,0.58,7
26.04444444,0.45,7
27.77777778,0.38,7
28.72222222,0.37,7
30,0.34,7
31.06111111,0.32,7
30.92777778,0.33,7
32.17222222,0.28,7
31.16111111,0.29,7
32.03888889,0.29,7
31.11111111,0.29,7
30,0.34,7
26.45555556,0.46,7
22.92777778,0.57,7
22.35,0.59,7
20.6,0.68,7
18.31111111,0.96,7
17.8,0.96,7
17.85555556,0.93,7
17.22222222,0.93,7
17.24444444,0.9,7
17.15555556,0.93,7
17.73333333,0.9,7
17.75555556,0.96,7
17.80555556,0.96,7
17.8,0.96,7
18.88888889,0.93,7
19.87777778,0.88,7
22.57222222,0.74,7
22.5,0.8,7
23.53333333,0.75,7
22.66111111,0.84,7
21.22777778,0.86,7
21.19444444,0.86,7
21.18333333,0.81,7
20.05,0.87,7
19.88333333,0.93,7
18.91111111,0.93,7
19.4,0.97,7
19.32222222,0.96,7
20.12777778,0.72,7
19.06666667,0.77,7
19.4,0.84,7
17.25,0.87,7
15.1,0.92,7
16.37777778,0.89,7
17.77777778,0.9,7
22.22222222,0.68,7
25.76111111,0.53,7
28.81111111,0.37,7
29.95,0.37,7
30.89444444,0.35,7
32.22222222,0.33,7
32.2,0.33,7
32.68333333,0.3,7
32.82777778,0.32,7
32.82777778,0.32,7
32.80555556,0.32,7
32.75555556,0.29,7
32.22222222,0.33,7
28.21666667,0.48,7
25.02777778,0.62,7
23.24444444,0.7,7
22.25555556,0.79,7
19.49444444,0.84,7
19.42222222,0.9,7
21.27777778,0.85,7
17.73333333,0.9,7
17.71111111,0.9,7
17.47222222,0.89,7
16.76666667,0.93,7
22.63333333,0.79,7
24.98888889,0.68,7
27.80555556,0.59,7
30.11666667,0.48,7
31.99444444,0.36,7
32.77777778,0.34,7
33.86666667,0.3,7
32.79444444,0.37,7
33.79444444,0.32,7
33.83888889,0.32,7
32.88888889,0.33,7
32.8,0.37,7
31.22777778,0.45,7
28.27777778,0.56,7
26.13888889,0.65,7
24.30555556,0.74,7
23.93333333,0.71,7
22.66666667,0.79,7
22.08333333,0.81,7
20.88333333,0.86,7
20.44444444,0.87,7
19.93333333,0.87,7
20.46666667,0.85,7
19.4,0.9,7
22.67222222,0.79,7
24.61111111,0.7,7
27.33888889,0.64,7
30.07222222,0.51,7
31.01111111,0.45,7
32.28888889,0.41,7
32.85,0.34,7
32.79444444,0.33,7
33.88888889,0.35,7
33.88888889,0.3,7
33.86111111,0.35,7
32.72777778,0.37,7
31.00555556,0.44,7
25.46666667,0.61,7
22.93333333,0.73,7
21.78333333,0.76,7
21.27777778,0.79,7
20.66666667,0.83,7
21.13333333,0.79,7
20.76666667,0.93,7
20.53333333,0.89,7
20.97777778,0.81,7
19.9,0.88,7
20.95555556,0.81,7
21.07222222,0.87,7
21.44444444,0.85,7
24.00555556,0.78,7
26.25,0.64,7
26.54444444,0.63,7
28.05555556,0.62,7
29.18888889,0.58,7
31.23888889,0.49,7
32.26666667,0.45,7
31.03888889,0.48,7
30.08333333,0.47,7
28.81111111,0.6,7
27.18333333,0.73,7
24.47222222,0.77,7
23.96111111,0.89,7
22.80555556,0.92,7
21.92777778,0.91,7
21.11666667,0.92,7
20.58333333,0.9,7
19.80555556,0.92,7
19.91111111,0.97,7
19.88888889,0.93,7
19.08888889,0.96,7
18.87222222,1,7
22.57777778,0.85,7
24.95555556,0.78,7
27.22777778,0.65,7
28.93888889,0.59,7
31.01666667,0.52,7
31.18333333,0.51,7
32.22222222,0.49,7
32.88333333,0.41,7
32.85,0.4,7
27.68333333,0.59,7
28.68333333,0.59,7
25.06666667,0.69,7
23.9,0.69,7
23.22222222,0.77,7
22.15,0.81,7
21.06111111,0.9,7
21.56666667,0.87,7
20.46111111,0.9,7
19.4,0.93,7
20.35,0.93,7
19.28333333,0.93,7
18.77222222,0.93,7
18.17222222,0.97,7
18.77777778,0.93,7
21.02777778,0.87,7
24.60555556,0.75,7
27.10555556,0.61,7
28.81666667,0.47,7
30.82222222,0.43,7
31.13333333,0.41,7
32.17222222,0.42,7
32.23333333,0.41,7
32.70555556,0.38,7
32.17222222,0.39,7
31.92222222,0.34,7
32.02777778,0.37,7
27.90555556,0.53,7
26.48888889,0.64,7
23.97777778,0.74,7
22.8,0.82,7
21.59444444,0.85,7
21.66666667,0.87,7
20.07222222,0.92,7
20.25,0.95,7
19.46666667,0.96,7
18.96111111,0.96,7
19.18888889,0.92,7
20.00555556,0.99,7
22.64444444,0.84,7
24.71111111,0.76,7
27.12777778,0.69,7
28.83888889,0.6,7
30.02777778,0.58,7
31.08333333,0.48,7
32.12777778,0.43,7
32.55,0.41,7
32.48888889,0.42,7
32.73333333,0.4,7
32.48888889,0.39,7
32.19444444,0.39,7
31.08333333,0.44,7
27.36666667,0.64,7
25.06666667,0.74,7
23.46666667,0.81,7
23.12222222,0.8,7
21.71111111,0.87,7
20.6,0.9,7
20.9,0.95,7
20.51111111,0.9,7
19.92777778,0.93,7
19.20555556,0.95,7
19.98333333,0.93,7
23.66666667,0.8,7
26.59444444,0.64,7
28.79444444,0.47,7
30.00555556,0.44,7
31.96666667,0.36,7
32.17777778,0.34,7
32.80555556,0.37,7
32.55555556,0.35,7
32.05,0.37,7
32.61111111,0.38,7
32.08888889,0.38,7
31.06111111,0.48,7
28.98333333,0.55,7
27.5,0.67,7
25,0.79,7
24.35555556,0.82,7
23.8,0.86,7
22.66666667,0.9,7
21.55555556,0.9,7
20.79444444,0.87,7
20.37222222,0.93,7
20.4,0.97,7
19.53888889,0.95,7
19.91666667,0.93,7
23.62222222,0.85,7
26.75555556,0.63,7
28.71111111,0.56,7
30.95555556,0.45,7
31.98888889,0.37,7
32.22222222,0.34,7
32.77777778,0.37,7
32.38333333,0.35,7
32.75,0.33,7
32.82222222,0.32,7
32.87777778,0.32,7
32.23888889,0.34,7
32.1,0.34,7
27.58888889,0.58,7
27.01111111,0.56,7
24.83888889,0.68,7
24.26666667,0.72,7
22.15555556,0.81,7
22.06666667,0.77,7
20.2,0.84,7
20.44444444,0.87,7
19.4,0.9,7
19.41666667,0.92,7
19.93888889,0.93,7
22.62222222,0.9,7
25.79444444,0.66,7
27.73333333,0.63,7
30.05,0.51,7
31.04444444,0.47,7
32.24444444,0.38,7
32.77777778,0.37,7
32.83888889,0.35,7
33.83888889,0.33,7
32.8,0.37,7
32.83888889,0.35,7
32.70555556,0.35,7
29.90555556,0.49,7
27.42777778,0.59,7
22.06111111,0.77,7
21.01666667,0.8,7
20.6,0.87,7
18.86666667,0.97,7
18.88888889,0.93,7
18.3,0.94,7
18.28333333,0.93,7
18.28333333,0.92,7
17.75555556,0.97,7
17.75555556,0.97,7
17.75555556,0.96,7
17.76666667,0.96,7
17.70555556,0.96,7
18.81666667,0.9,7
18.88333333,0.88,7
19.95,0.83,7
21.01666667,0.78,7
21.29444444,0.76,7
22.17777778,0.68,7
22.68888889,0.67,7
22.63888889,0.66,7
22.15555556,0.73,7
21.08888889,0.79,7
20.2,0.82,7
17.82777778,0.9,7
17.73333333,0.93,7
16.96111111,0.92,7
19.32777778,0.91,7
19.90555556,0.87,7
19.01666667,0.96,7
18.31111111,0.93,7
17.78333333,0.97,7
17.38888889,0.96,7
17.80555556,0.97,7
19.88888889,0.88,7
21.16111111,0.87,7
22.22222222,0.81,7
22.85,0.79,7
25.13888889,0.73,7
26.15555556,0.69,7
27.26666667,0.65,7
27.89444444,0.62,7
28.81111111,0.51,7
27.82222222,0.59,7
28.74444444,0.52,7
26.26666667,0.68,7
26.15,0.65,7
24.39444444,0.72,7
22.31111111,0.81,7
21.68888889,0.87,7
21.65555556,0.86,7
20.99444444,0.9,7
19.97777778,0.96,7
19.08888889,0.93,7
18.33333333,0.97,7
17.78333333,0.97,7
18.33888889,0.97,7
17.78888889,0.99,7
19.98888889,0.99,7
22.80555556,0.84,7
26.16111111,0.68,7
27.85,0.62,7
28.86666667,0.51,7
31.03888889,0.39,7
31.08333333,0.38,7
31.07777778,0.38,7
31.06111111,0.38,7
31.15555556,0.38,7
31.79444444,0.35,7
31.03888889,0.36,7
28.88333333,0.49,7
26.38333333,0.62,7
24.92777778,0.74,7
23.75,0.76,7
23.35555556,0.78,7
16.67222222,0.97,7
15.65,0.96,7
15.37777778,0.92,7
16.08333333,0.97,7
15.06666667,0.96,7
14.69444444,0.98,7
15.16111111,0.99,7
17.24444444,0.99,7
20.70555556,0.58,7
21.11666667,0.54,7
22.2,0.49,7
22.76111111,0.47,7
23.35555556,0.47,7
24.97777778,0.4,7
25.00555556,0.42,7
26.08888889,0.37,7
26.08888889,0.37,7
26,0.4,7
26.03888889,0.42,7
24.80555556,0.48,7
21.51666667,0.65,7
18.86111111,0.79,7
17.73333333,0.85,7
16.89444444,0.89,7
15.62222222,0.93,7
16.11111111,0.97,7
15.21666667,0.95,7
13.96111111,0.96,7
13.40555556,0.96,7
13.48888889,0.95,7
15.97777778,1,7
18.71111111,0.9,7
21.82222222,0.66,7
23.86666667,0.54,7
26.01666667,0.47,7
26.06111111,0.36,7
27.15,0.37,7
27.68888889,0.35,7
27.71111111,0.33,7
27.77777778,0.31,7
27.73333333,0.32,7
27.40555556,0.34,7
27.24444444,0.32,7
27.24444444,0.37,7
23.42777778,0.51,7
20.09444444,0.68,7
19.32777778,0.74,7
18.16666667,0.82,7
16.6,0.9,7
16.04444444,0.93,7
18.06111111,0.8,7
14.44444444,0.96,7
14.91111111,0.96,7
13.33333333,0.95,7
17.07222222,0.92,7
19.82222222,0.79,7
22.53333333,0.71,7
25.02777778,0.58,7
27.22222222,0.47,7
27.31666667,0.41,7
27.82777778,0.43,7
28.86666667,0.37,7
29.86666667,0.34,7
28.96111111,0.36,7
28.91111111,0.33,7
29.8,0.34,7
28.91111111,0.36,7
27.8,0.43,7
25.38888889,0.48,7
22.24444444,0.64,7
20.46111111,0.72,7
20.61111111,0.72,7
19.26111111,0.75,7
18.24444444,0.79,7
19.26111111,0.78,7
18.17222222,0.82,7
17.66111111,0.85,7
17.17777778,0.88,7
17.68888889,0.85,7
21.02777778,0.74,7
23.50555556,0.64,7
26.02222222,0.54,7
26.20555556,0.52,7
28.77222222,0.41,7
29.97777778,0.34,7
30.05,0.32,7
30.95,0.33,7
31.11111111,0.33,7
31.11111111,0.29,7
31.02222222,0.28,7
31.11111111,0.33,7
27.91666667,0.4,7
25.28888889,0.5,7
22.8,0.58,7
22.68888889,0.57,7
22.43333333,0.6,7
21.46111111,0.66,7
20.85555556,0.7,7
17.93888889,0.9,7
18.75,0.79,7
16.71666667,0.87,7
15.83333333,0.92,7
18.75555556,0.85,7
22.02222222,0.69,7
23.62777778,0.63,7
24.98333333,0.55,7
27.15555556,0.48,7
27.67777778,0.47,7
28.88888889,0.41,7
29.95,0.4,7
29.93333333,0.4,7
31.01666667,0.36,7
31.11111111,0.35,7
31.01666667,0.35,7
19.63333333,0.76,7
22.55555556,0.74,7
22.8,0.7,7
19.16666667,0.88,7
20.53333333,0.78,7
19.35555556,0.84,7
17.38888889,0.89,7
17.32222222,0.92,7
15.74444444,0.91,7
17.17777778,0.93,7
16.68888889,0.93,7
16.41111111,0.93,7
17.22222222,0.93,7
19.92777778,0.84,7
22.16666667,0.77,7
23.79444444,0.7,7
26.06666667,0.6,7
27.84444444,0.54,7
28.88888889,0.46,7
30,0.4,7
30.07222222,0.37,7
29.69444444,0.38,7
29.85,0.36,7
27.38333333,0.51,7
22.77222222,0.66,7
20.52222222,0.77,7
20.26666667,0.78,7
18.05555556,0.89,7
17.91666667,0.87,7
17.52222222,0.89,7
7.277777778,0.86,5
7.294444444,0.86,5
10.52777778,0.85,6
7.155555556,0.86,6
6.644444444,0.86,6
5.7,0.89,6
7.177777778,0.86,6
8.866666667,0.89,6
11.08333333,0.77,6
12.76111111,0.72,6
15,0.62,6
16.01666667,0.57,6
16.08888889,0.56,6
17.73333333,0.43,6
17.80555556,0.44,6
17.75555556,0.43,6
17.24444444,0.38,6
17.28333333,0.43,6
16.11111111,0.56,6
15.02222222,0.6,6
14.10555556,0.65,6
12.77777778,0.76,6
13.26111111,0.72,6
13.23333333,0.69,6
10.75,0.92,6
10.70555556,0.89,6
8.066666667,0.95,6
10.10555556,0.86,6
10.05555556,0.89,6
9.355555556,0.89,6
12.16111111,0.87,6
12.31666667,0.93,6
12.9,0.94,6
12.8,0.96,6
12.72777778,0.95,6
13.71111111,0.91,6
11.17222222,0.93,6
11.11666667,0.93,6
11.18333333,0.87,6
12.38888889,0.86,6
13.03888889,0.82,6
13.01666667,0.81,6
13.00555556,0.82,6
12.87222222,0.89,6
11.42222222,0.9,6
10.16111111,0.92,6
10.02777778,0.93,6
9.583333333,0.95,6
8.938888889,0.96,6
7.9,0.96,6
11.08333333,0.96,6
6.861111111,1,6
6.816666667,0.96,6
5.577777778,0.96,6
7.283333333,1,6
10.01111111,0.99,6
11.13888889,0.99,6
12.29444444,0.99,6
14.05555556,0.82,6
15.97222222,0.73,6
16.25555556,0.72,6
18.89444444,0.67,6
19.80555556,0.63,6
20.02777778,0.63,6
21.09444444,0.63,6
21.05555556,0.62,6
22.17777778,0.5,6
20.07222222,0.67,6
18.12222222,0.76,6
15.09444444,0.87,6
14.4,0.87,6
13.52777778,0.9,6
12.78333333,0.96,6
11.64444444,0.96,6
13.33333333,0.93,6
10.65555556,0.95,6
10.02777778,0.96,6
9.927777778,0.96,6
12.18888889,0.93,6
15.98333333,0.87,6
17.87777778,0.78,6
21.02777778,0.64,6
22.2,0.59,6
22.78888889,0.55,6
23.81666667,0.53,6
23.79444444,0.5,6
23.90555556,0.47,6
25,0.49,6
24.00555556,0.53,6
23.98888889,0.44,6
22.89444444,0.48,6
21.29444444,0.62,6
20.38888889,0.61,6
17.33333333,0.75,6
16.68888889,0.84,6
16.17222222,0.87,6
15.05,0.9,6
15.56111111,0.84,6
11.59444444,0.91,6
15.11666667,0.87,6
15.07222222,0.9,6
14.56666667,0.89,6
16.04444444,0.82,6
17.68888889,0.71,6
18.65,0.66,6
19.93333333,0.61,6
21.04444444,0.47,6
21.22222222,0.49,6
22.24444444,0.49,6
22.77777778,0.44,6
22.79444444,0.47,6
22.8,0.5,6
23.83888889,0.5,6
22.93888889,0.41,6
22.22222222,0.46,6
21.2,0.52,6
18.31111111,0.66,6
17.19444444,0.72,6
15.99444444,0.76,6
13.62222222,0.83,6
12.78333333,0.86,6
11.73888889,0.9,6
12.42777778,0.92,6
10.74444444,0.95,6
9.861111111,0.92,6
10.68888889,0.92,6
13.82222222,0.84,6
16.06666667,0.81,6
17.66111111,0.73,6
19.97222222,0.61,6
20.08888889,0.61,6
20.32777778,0.6,6
21.25,0.56,6
19.21111111,0.66,6
20.55555556,0.6,6
22.68888889,0.48,6
22.84444444,0.48,6
22.37777778,0.45,6
22.33333333,0.39,6
21.25,0.52,6
17.94444444,0.6,6
16.12777778,0.78,6
16.50555556,0.66,6
15.93888889,0.68,6
14.42222222,0.8,6
13.86111111,0.83,6
14.38333333,0.87,6
12.28888889,0.9,6
11.17777778,0.89,6
10.17222222,0.92,6
10.18888889,0.93,6
13.96111111,0.9,6
16.35,0.79,6
20.07222222,0.67,6
22.2,0.55,6
22.64444444,0.53,6
22.87222222,0.5,6
23.98333333,0.45,6
24.03888889,0.44,6
25.07222222,0.42,6
25.09444444,0.45,6
25.16111111,0.45,6
24.14444444,0.47,6
23.00555556,0.56,6
22.68333333,0.63,6
20.11666667,0.63,6
17.87777778,0.77,6
17.01111111,0.82,6
15.62777778,0.87,6
14.49444444,0.9,6
15.26666667,0.92,6
13.97222222,0.86,6
13.43888889,0.86,6
13.15,0.9,6
13.92222222,0.92,6
16.23888889,0.86,6
21.01666667,0.72,6
23.93888889,0.58,6
26.08888889,0.42,6
27.02777778,0.38,6
27.26666667,0.39,6
27.8,0.32,6
27.78333333,0.37,6
28.88888889,0.33,6
28.91111111,0.37,6
28.82777778,0.37,6
27.87222222,0.38,6
27.28888889,0.47,6
23.11111111,0.62,6
20.18333333,0.73,6
19.48888889,0.78,6
18.95555556,0.81,6
17.24444444,0.87,6
16.68888889,0.87,6
18.61666667,0.92,6
15.55555556,0.93,6
15.55555556,0.93,6
14.71666667,0.92,6
17.13888889,0.87,6
19.96666667,0.78,6
22.7,0.66,6
25.02777778,0.58,6
27.2,0.56,6
27.72777778,0.48,6
28.88888889,0.48,6
29.00555556,0.43,6
29.99444444,0.4,6
30.07222222,0.35,6
30.07222222,0.4,6
30.05,0.36,6
28.95555556,0.46,6
27.28888889,0.64,6
25.46111111,0.65,6
22.89444444,0.78,6
22.25,0.8,6
21.5,0.82,6
20.56111111,0.84,6
19.4,0.87,6
19.28888889,0.91,6
19.38333333,0.87,6
17.73333333,0.93,6
18.02777778,0.93,6
19.91111111,0.93,6
22.62222222,0.79,6
25.42777778,0.69,6
25.82777778,0.61,6
24.9,0.74,6
27.02777778,0.65,6
27.77777778,0.55,6
28.86666667,0.55,6
28.97222222,0.49,6
29.90555556,0.49,6
29.95,0.49,6
28.2,0.6,6
27.89444444,0.58,6
27.82222222,0.66,6
25.53888889,0.75,6
22.83888889,0.79,6
21.71111111,0.87,6
20.90555556,0.86,6
19.46666667,0.93,6
20,0.93,6
21.15555556,0.89,6
18.81666667,0.97,6
18.33333333,0.97,6
19.03888889,0.93,6
20.00555556,0.93,6
22.68888889,0.84,6
25.77777778,0.65,6
27.15555556,0.48,6
27.2,0.48,6
28.72222222,0.47,6
28.86666667,0.49,6
30.00555556,0.48,6
30.05555556,0.5,6
31.06666667,0.46,6
31.16111111,0.48,6
31.08333333,0.48,6
30.09444444,0.58,6
27.98333333,0.66,6
26.71666667,0.66,6
24.00555556,0.79,6
22.33888889,0.84,6
22.17222222,0.86,6
13.19444444,0.65,6
11.20555556,0.82,6
10.66111111,0.93,6
10.62777778,0.88,6
10.55555556,0.92,6
10.58888889,0.93,6
9.977777778,0.99,6
9.977777778,0.93,6
10.04444444,0.93,6
10.05,0.93,6
11.06666667,0.93,6
11.05555556,0.93,6
11.04444444,1,6
12.08333333,0.93,6
12.12222222,0.99,6
12.59444444,0.96,6
12.66666667,0.96,6
14.53888889,0.88,6
13.68333333,0.84,6
12.68888889,0.9,6
12.13333333,0.88,6
11.13888889,0.93,6
11.13888889,0.93,6
11.16111111,0.93,6
21.55555556,0.9,6
20.49444444,0.9,6
18.88333333,0.92,6
19.88888889,0.97,6
19.31111111,0.97,6
18.2,0.94,6
19.87222222,0.88,6
22.62777778,0.8,6
24.75555556,0.69,6
27.66666667,0.64,6
29.77777778,0.63,6
29.81111111,0.55,6
28.98333333,0.62,6
28.03333333,0.62,6
31.17222222,0.48,6
30.13888889,0.5,6
31.11111111,0.45,6
29.76111111,0.47,6
30.02222222,0.51,6
27.79444444,0.59,6
24.48333333,0.67,6
22.37777778,0.8,6
21.68888889,0.8,6
20.67777778,0.85,6
19.48888889,0.9,6
18.4,0.93,6
20.93333333,0.85,6
17.77777778,0.93,6
16.71111111,0.97,6
17.88333333,0.97,6
18.82222222,0.93,6
20.07222222,0.87,6
22.85,0.8,6
25.09444444,0.73,6
26.22777778,0.65,6
27.28333333,0.57,6
27.91666667,0.55,6
29.02777778,0.51,6
30.00555556,0.5,6
30.13888889,0.51,6
31.10555556,0.45,6
30.19444444,0.47,6
29.00555556,0.55,6
27.40555556,0.6,6
26.48333333,0.64,6
25.02222222,0.69,6
23.86666667,0.72,6
23.47222222,0.74,6
22.28888889,0.79,6
